advantage,epoch,epoch_time,loss_after,policy_loss,reward,step,train_loss,val_accuracy,val_loss
0.04415644705295563,0,,0.1629822999238968,1798.0443115234375,0.18330584466457367,133,0.34628814458847046,,
-0.0904136449098587,0,,0.052488889545202255,1799.3900146484375,0.038689788430929184,134,0.09117867797613144,,
0.041572198271751404,0,,0.20495794713497162,1798.070068359375,0.17529477179050446,135,0.3802527189254761,,
-0.012366719543933868,0,,0.09317321330308914,1798.6094970703125,0.11998177319765091,136,0.21315498650074005,,
-0.0029489845037460327,0,,0.12892237305641174,1798.515380859375,0.12907183170318604,137,0.2579942047595978,,
-0.051253944635391235,0,,0.08807294070720673,1798.9984130859375,0.07507199048995972,138,0.16314493119716644,,
-0.037458620965480804,0,,0.11675187200307846,1798.8604736328125,0.08470524102449417,139,0.20145711302757263,,
0.08338743448257446,0,,0.19834980368614197,1797.6519775390625,0.21481657028198242,140,0.4131663739681244,,
0.0012678056955337524,0,,0.13367052376270294,1798.47314453125,0.13283781707286835,141,0.2665083408355713,,
-0.003867611289024353,0,,0.06661300361156464,1798.5245361328125,0.12727266550064087,142,0.1938856691122055,,
0.01431119441986084,0,,0.09880426526069641,1798.3427734375,0.14704160392284393,143,0.24584586918354034,,
0.018579676747322083,0,,0.15972134470939636,1798.300048828125,0.15337449312210083,144,0.3130958378314972,,
-0.03657907247543335,0,,0.1377439796924591,1798.8516845703125,0.09415139257907867,145,0.23189537227153778,,
0.04604223370552063,0,,0.06518224626779556,1798.025390625,0.18188849091529846,146,0.24707072973251343,,
-0.07627467066049576,0,,0.04569028317928314,1799.24853515625,0.05109662562608719,147,0.09678690880537033,,
0.06310859322547913,0,,0.09588082879781723,1797.854736328125,0.19749194383621216,148,0.29337278008461,,
-0.01756596565246582,0,,0.0888100266456604,1798.6614990234375,0.11486560106277466,149,0.20367562770843506,,
0.15833646059036255,0,,0.26982852816581726,1796.9024658203125,0.3083609640598297,150,0.578189492225647,,
0.005518034100532532,0,,0.1776270866394043,1798.4306640625,0.15615564584732056,151,0.33378273248672485,,
-0.0282595157623291,0,,0.09350070357322693,1798.7684326171875,0.11923815310001373,152,0.21273885667324066,,
-0.01615329086780548,0,,0.09872140735387802,1798.6473388671875,0.1295495629310608,153,0.22827096283435822,,
0.049866825342178345,0,,0.09506905823945999,1797.9871826171875,0.20111042261123657,154,0.29617947340011597,,
-0.06834476441144943,0,,0.0695774033665657,1799.1693115234375,0.07530496269464493,155,0.14488236606121063,,
-0.03999467194080353,0,,0.07417537271976471,1798.8857421875,0.0992112010717392,156,0.1733865737915039,,
0.014494076371192932,0,,0.0864269882440567,1798.3409423828125,0.15531040728092194,157,0.24173739552497864,,
-0.03492461144924164,0,,0.23030230402946472,1798.8350830078125,0.10201120376586914,158,0.33231350779533386,,
0.12102405726909637,0,,0.0954301580786705,1797.275634765625,0.27140697836875916,159,0.36683714389801025,,
-0.10745978355407715,0,,0.06499228626489639,1799.5604248046875,0.030983150005340576,160,0.09597543627023697,,
-0.015897266566753387,0,,0.12039772421121597,1798.644775390625,0.12077929824590683,161,0.2411770224571228,,
-0.023145578801631927,0,,0.07818884402513504,1798.71728515625,0.1109592542052269,162,0.18914809823036194,,
0.017549052834510803,0,,0.15917615592479706,1798.310302734375,0.15360377728939056,163,0.3127799332141876,,
-0.07959189265966415,0,,0.0727558508515358,1799.28173828125,0.0476192906498909,164,0.1203751415014267,,
-0.06813307851552963,0,,0.08058163523674011,1799.1671142578125,0.05150775611400604,165,0.13208939135074615,,
-0.010123267769813538,0,,0.09791018068790436,1798.5870361328125,0.10839276015758514,166,0.2063029408454895,,
0.09329219162464142,0,,0.1212489902973175,1797.552978515625,0.2221740186214447,167,0.3434230089187622,,
-0.03189994394779205,0,,0.06867490708827972,1798.8048095703125,0.09343744814395905,168,0.16211235523223877,,
0.025912374258041382,0,,0.15510572493076324,1798.2266845703125,0.15412892401218414,169,0.3092346489429474,,
0.08664858341217041,0,,0.18755276501178741,1797.619384765625,0.22449274361133575,170,0.41204550862312317,,
0.07865726947784424,0,,0.1640825867652893,1797.69921875,0.22524112462997437,171,0.38932371139526367,,
0.03621746599674225,0,,0.19880254566669464,1798.1236572265625,0.1868254691362381,172,0.38562801480293274,,
0.043866947293281555,0,,0.1423080712556839,1798.047119140625,0.1993490606546402,173,0.3416571319103241,,
-0.04260079562664032,0,,0.11861848831176758,1798.911865234375,0.10814788937568665,174,0.22676637768745422,,
0.07105131447315216,0,,0.21764853596687317,1797.7752685546875,0.22969457507133484,175,0.447343111038208,,
-0.0054902732372283936,0,,0.13900744915008545,1798.540771484375,0.15254294872283936,176,0.2915503978729248,,
-0.03976406157016754,0,,0.12082754075527191,1798.8834228515625,0.11385093629360199,177,0.2346784770488739,,
-0.07542736828327179,0,,0.05920960009098053,1799.2401123046875,0.06980679929256439,178,0.12901639938354492,,
-0.036443985998630524,0,,0.10522351413965225,1798.8502197265625,0.10474085062742233,179,0.20996436476707458,,
-0.045464590191841125,0,,0.07719384133815765,1798.9404296875,0.09066861867904663,180,0.16786246001720428,,
-0.04021666944026947,0,,0.09241507947444916,1798.8880615234375,0.09144802391529083,181,0.18386310338974,,
0.03470639884471893,0,,0.18798652291297913,1798.1387939453125,0.17022734880447388,182,0.358213871717453,,
0.04736123979091644,0,,0.17558379471302032,1798.01220703125,0.18814454972743988,183,0.3637283444404602,,
-0.0837777629494667,0,,0.04883931577205658,1799.3236083984375,0.04769691079854965,184,0.09653622657060623,,
-0.0028433799743652344,0,,0.07723770290613174,1798.5142822265625,0.12831535935401917,185,0.2055530697107315,,
-0.02356375753879547,0,,0.07057832181453705,1798.721435546875,0.10497678816318512,186,0.17555510997772217,,
0.02389216423034668,0,,0.13279370963573456,1798.2469482421875,0.1550873965024948,187,0.28788110613822937,,
0.01851235330104828,0,,0.12893643975257874,1798.3006591796875,0.15176451206207275,188,0.2807009518146515,,
-0.03217438608407974,0,,0.09860562533140182,1798.8076171875,0.09750283509492874,189,0.19610846042633057,,
-0.03985273838043213,0,,0.05908004567027092,1798.8843994140625,0.08539639413356781,190,0.14447644352912903,,
-0.0139603391289711,0,,0.08772408217191696,1798.62548828125,0.10973764210939407,191,0.19746172428131104,,
0.024499744176864624,0,,0.13784396648406982,1798.2408447265625,0.15091991424560547,192,0.2887638807296753,,
-0.0166679248213768,0,,0.07072239369153976,1798.6524658203125,0.10790025442838669,193,0.17862264811992645,,
0.011124059557914734,0,,0.1432453840970993,1798.3746337890625,0.1369282454252243,194,0.2801736295223236,,
0.1488133668899536,0,,0.09811302274465561,1796.9976806640625,0.29115235805511475,195,0.38926538825035095,,
0.014553070068359375,0,,0.16168691217899323,1798.34033203125,0.1585090607404709,196,0.3201959729194641,,
0.030907824635505676,0,,0.1314239650964737,1798.1767578125,0.1782980114221573,197,0.309721976518631,,
0.015264570713043213,0,,0.15672747790813446,1798.333251953125,0.16435082256793976,198,0.3210783004760742,,
-0.03983040899038315,0,,0.072813980281353,1798.8841552734375,0.10483024269342422,199,0.17764422297477722,,
-0.03895018994808197,0,,0.08492565155029297,1798.8753662109375,0.10138265788555145,200,0.18630830943584442,,
-0.016611427068710327,0,,0.14107832312583923,1798.6519775390625,0.12187570333480835,201,0.2629540264606476,,
0.003140389919281006,0,,0.08164289593696594,1798.4544677734375,0.14197644591331482,202,0.22361934185028076,,
-0.02365078032016754,0,,0.16975733637809753,1798.7222900390625,0.11255741119384766,203,0.2823147475719452,,
0.023873701691627502,0,,0.12691979110240936,1798.2470703125,0.1627345234155655,204,0.28965431451797485,,
-0.01731789857149124,0,,0.11524384468793869,1798.6590576171875,0.11961870640516281,205,0.2348625510931015,,
-0.08878153562545776,0,,0.05924665182828903,1799.3736572265625,0.03829045593738556,206,0.09753710776567459,,
0.09018111228942871,0,,0.06230079382658005,1797.583984375,0.22727322578430176,207,0.2895740270614624,,
0.0011668652296066284,0,,0.1899065524339676,1798.47412109375,0.13838861882686615,208,0.32829517126083374,,
-0.024361856281757355,0,,0.08528169244527817,1798.7294921875,0.11015301197767258,209,0.19543470442295074,,
-0.05206061899662018,0,,0.12487863004207611,1799.0064697265625,0.07666973769664764,210,0.20154836773872375,,
-0.058249153196811676,0,,0.060636527836322784,1799.068359375,0.06400907039642334,211,0.12464559823274612,,
-0.07157263904809952,0,,0.04871942102909088,1799.2015380859375,0.04273306578397751,212,0.09145248681306839,,
0.006996825337409973,0,,0.0784662589430809,1798.4158935546875,0.12207994610071182,213,0.20054620504379272,,
0.006407462060451508,0,,0.10076162219047546,1798.4217529296875,0.12220251560211182,214,0.22296413779258728,,
-0.007869966328144073,0,,0.03526102006435394,1798.5645751953125,0.10705064237117767,215,0.14231166243553162,,
0.010341942310333252,0,,0.07038883119821548,1798.3824462890625,0.12641164660453796,216,0.19680048525333405,,
-0.037000395357608795,0,,0.08286814391613007,1798.8558349609375,0.07495814561843872,217,0.1578262895345688,,
-0.008298620581626892,0,,0.08251579850912094,1798.56884765625,0.10273785144090652,218,0.18525364995002747,,
-0.02795698493719101,0,,0.07463442534208298,1798.765380859375,0.07997315376996994,219,0.15460757911205292,,
-0.049565389752388,0,,0.055598482489585876,1798.9814453125,0.05285748094320297,220,0.10845596343278885,,
0.07870601117610931,0,,0.10029716044664383,1797.69873046875,0.18987399339675903,221,0.29017114639282227,,
-0.02146172523498535,0,,0.09102020412683487,1798.700439453125,0.08732161670923233,222,0.1783418208360672,,
0.06046844273805618,0,,0.05479380488395691,1797.881103515625,0.17597049474716187,223,0.23076429963111877,,
0.08052278310060501,0,,0.09202541410923004,1797.6806640625,0.2049718052148819,224,0.29699721932411194,,
-0.022223256528377533,0,,0.10803684592247009,1798.7081298828125,0.09975650906562805,225,0.20779335498809814,,
-0.0027451366186141968,0,,0.07552836835384369,1798.5133056640625,0.11892960965633392,226,0.1944579780101776,,
0.009179376065731049,0,,0.12172291427850723,1798.39404296875,0.13187405467033386,227,0.2535969614982605,,
-0.07159306108951569,0,,0.036904092878103256,1799.2017822265625,0.04314683750271797,228,0.08005093038082123,,
0.09127290546894073,0,,0.054558832198381424,1797.5731201171875,0.21615423262119293,229,0.27071306109428406,,
-0.06193827837705612,0,,0.08967554569244385,1799.105224609375,0.05606101453304291,230,0.14573656022548676,,
-0.022142082452774048,0,,0.07630634307861328,1798.707275390625,0.09339697659015656,231,0.16970331966876984,,
0.08518536388874054,0,,0.11177430301904678,1797.634033203125,0.21018946170806885,232,0.32196375727653503,,
0.25172483921051025,0,,0.09767942130565643,1795.9686279296875,0.40469837188720703,233,0.5023778080940247,,
-0.03502826392650604,0,,0.10659587383270264,1798.836181640625,0.11405321955680847,234,0.2206490933895111,,
-0.11639370769262314,0,,0.030910126864910126,1799.6497802734375,0.019755147397518158,235,0.050665274262428284,,
0.041293710470199585,0,,0.06977389752864838,1798.0728759765625,0.18203075230121613,236,0.2518046498298645,,
-0.004837527871131897,0,,0.08705883473157883,1798.5341796875,0.13536199927330017,237,0.2224208265542984,,
0.031331732869148254,0,,0.06642811745405197,1798.1724853515625,0.17501255869865417,238,0.24144066870212555,,
0.004167422652244568,0,,0.14778676629066467,1798.4442138671875,0.1483112871646881,239,0.2960980534553528,,
-0.05185464024543762,0,,0.09484973549842834,1799.00439453125,0.08652760088443756,240,0.1813773363828659,,
0.058961912989616394,0,,0.10236047953367233,1797.896240234375,0.2038954794406891,241,0.306255966424942,,
-0.03282193839550018,0,,0.12625393271446228,1798.8140869140625,0.10846473276615143,242,0.2347186654806137,,
0.03264637291431427,0,,0.07677936553955078,1798.159423828125,0.17756041884422302,243,0.2543397843837738,,
0.022839605808258057,0,,0.06211070343852043,1798.2574462890625,0.17029137909412384,244,0.23240208625793457,,
0.11464548110961914,0,,0.21163424849510193,1797.33935546875,0.27483564615249634,245,0.48646989464759827,,
0.06370514631271362,0,,0.21253186464309692,1797.8487548828125,0.23097366094589233,246,0.44350552558898926,,
-0.07580804824829102,0,,0.09096300601959229,1799.243896484375,0.0830373466014862,247,0.1740003526210785,,
0.012406513094902039,0,,0.162011057138443,1798.36181640625,0.1726303994655609,248,0.3346414566040039,,
-0.053909651935100555,0,,0.09363476186990738,1799.02490234375,0.10032426565885544,249,0.19395902752876282,,
-0.01996569335460663,0,,0.07011612504720688,1798.685546875,0.1320497989654541,250,0.20216591656208038,,
-0.03051859885454178,0,,0.09005913883447647,1798.791015625,0.1181059405207634,251,0.20816507935523987,,
-0.03689708560705185,0,,0.11183924227952957,1798.8548583984375,0.10762777179479599,252,0.21946701407432556,,
0.004580751061439514,0,,0.08018633723258972,1798.4400634765625,0.14961457252502441,253,0.22980090975761414,,
-0.00369967520236969,0,,0.11436109244823456,1798.5228271484375,0.14092306792736053,254,0.2552841603755951,,
0.019839689135551453,0,,0.06910624355077744,1798.2874755859375,0.16666683554649353,255,0.23577307164669037,,
-0.0024040192365646362,0,,0.12273871153593063,1798.5098876953125,0.14415600895881653,256,0.26689472794532776,,
-0.05659043788909912,0,,0.08272340893745422,1799.0517578125,0.08368176221847534,257,0.16640517115592957,,
-0.06756722927093506,0,,0.035263944417238235,1799.1614990234375,0.06519749760627747,258,0.1004614382982254,,
0.08138640224933624,0,,0.19307547807693481,1797.6719970703125,0.22319406270980835,259,0.41626954078674316,,
-0.046137720346450806,0,,0.058648351579904556,1798.947265625,0.09054352343082428,260,0.14919187128543854,,
-0.08944293856620789,0,,0.04269365966320038,1799.3802490234375,0.03730019927024841,261,0.07999385893344879,,
-0.03218349814414978,0,,0.08819480240345001,1798.8076171875,0.09098368883132935,262,0.17917849123477936,,
-0.018915235996246338,0,,0.05907028913497925,1798.675048828125,0.10215026140213013,263,0.16122055053710938,,
-0.013929814100265503,0,,0.06339574605226517,1798.6251220703125,0.1055879220366478,264,0.16898366808891296,,
0.02177245169878006,0,,0.20061399042606354,1798.26806640625,0.14370934665203094,265,0.3443233370780945,,
-0.016416825354099274,0,,0.08343909680843353,1798.6500244140625,0.10369597375392914,266,0.18713507056236267,,
